Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52
1869,file:/C:/mallet/sample-data/abstract/Geographic%20Location-Based%20Network-Aware%20QoS%20Prediction%20for%20Service%20Composition..txt,0.000877193,0.106140351,0.000877193,0.000877193,0.000877193,0.009649123,0.018421053,0.000877193,0.000877193,0.000877193,0.009649123,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.009649123,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.044736842,0.000877193,0.000877193,0.044736842,0.000877193,0.000877193,0.000877193,0.000877193,0.176315789,0.395614035,0.079824561,0.044736842,0.000877193,0.018421053,0.000877193,0.000877193,0.009649123,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193
1870,file:/C:/mallet/sample-data/abstract/Geospatial%20Web%20Service%20Sub-chain%20Ranking%20and%20Recommendation..txt,0.001204819,0.001204819,0.001204819,0.001204819,0.26626506,0.001204819,0.001204819,0.001204819,0.037349398,0.001204819,0.001204819,0.073493976,0.001204819,0.085542169,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.181927711,0.001204819,0.001204819,0.230120482,0.013253012,0.013253012,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.013253012,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.037349398,0.001204819
1871,file:/C:/mallet/sample-data/abstract/GHTraffic-+-%20A%20Dataset%20for%20Reproducible%20Research%20in%20Service-Oriented%20Computing..txt,0.023404255,0.00212766,0.00212766,0.193617021,0.00212766,0.00212766,0.023404255,0.023404255,0.00212766,0.00212766,0.065957447,0.00212766,0.00212766,0.00212766,0.023404255,0.15106383,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.108510638,0.00212766,0.044680851,0.00212766,0.00212766,0.023404255,0.044680851,0.00212766,0.00212766,0.00212766,0.00212766,0.00212766,0.023404255,0.023404255,0.087234043,0.023404255,0.044680851,0.00212766
1872,file:/C:/mallet/sample-data/abstract/Gig%20Services%20Recommendation%20Method%20for%20Fuzzy%20Requirement%20Description..txt,0.000819672,0.123770492,0.05,0.000819672,0.066393443,0.000819672,0.025409836,0.074590164,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672,0.107377049,0.000819672,0.000819672,0.000819672,0.000819672,0.156557377,0.000819672,0.000819672,0.041803279,0.000819672,0.000819672,0.000819672,0.082786885,0.000819672,0.009016393,0.000819672,0.017213115,0.000819672,0.000819672,0.033606557,0.156557377,0.017213115,0.000819672,0.000819672,0.009016393,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672
1873,file:/C:/mallet/sample-data/abstract/Global%20and%20Local%20QoS%20Constraints%20Guarantee%20in%20Web%20Service%20Selection..txt,0.002083333,0.10625,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.022916667,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.10625,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.189583333,0.002083333,0.002083333,0.064583333,0.022916667,0.272916667,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.064583333,0.002083333,0.064583333
1874,file:/C:/mallet/sample-data/abstract/Global%20and%20Personal%20App%20Networks-+-%20Characterizing%20Social%20Relations%20among%20Mobile%20Apps..txt,0.000840336,0.000840336,0.000840336,0.000840336,0.000840336,0.000840336,0.017647059,0.000840336,0.000840336,0.000840336,0.000840336,0.093277311,0.034453782,0.118487395,0.000840336,0.051260504,0.000840336,0.000840336,0.000840336,0.009243697,0.000840336,0.009243697,0.000840336,0.000840336,0.000840336,0.320168067,0.009243697,0.000840336,0.000840336,0.000840336,0.000840336,0.000840336,0.219327731,0.051260504,0.000840336,0.000840336,0.000840336,0.000840336,0.000840336,0.017647059,0.000840336,0.000840336,0.000840336,0.000840336,0.000840336,0.009243697,0.009243697,0.000840336,0.000840336,0.000840336
1875,file:/C:/mallet/sample-data/abstract/Global%20Service%20Space%20Construction%20and%20Its%20Application%20to%20Workflow%20as%20a%20Service..txt,0.000909091,0.000909091,0.164545455,0.000909091,0.000909091,0.000909091,0.01,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.01,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.41,0.11,0.000909091,0.000909091,0.046363636,0.000909091,0.000909091,0.100909091,0.000909091,0.000909091,0.082727273,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.028181818
1876,file:/C:/mallet/sample-data/abstract/Goal-Driven%20Service%20Composition%20in%20Mobile%20and%20Pervasive%20Computing..txt,0.000819672,0.000819672,0.009016393,0.000819672,0.009016393,0.033606557,0.000819672,0.033606557,0.000819672,0.017213115,0.000819672,0.123770492,0.017213115,0.009016393,0.000819672,0.000819672,0.000819672,0.009016393,0.205737705,0.017213115,0.000819672,0.009016393,0.017213115,0.000819672,0.000819672,0.009016393,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672,0.140163934,0.000819672,0.041803279,0.189344262,0.000819672,0.009016393,0.000819672,0.017213115,0.000819672,0.000819672,0.000819672,0.000819672,0.000819672,0.05,0.000819672,0.000819672,0.009016393,0.000819672,0.000819672
1877,file:/C:/mallet/sample-data/abstract/goDiscovery-+-%20Web%20Service%20Discovery%20Made%20Efficient..txt,0.000892857,0.000892857,0.152678571,0.000892857,0.000892857,0.054464286,0.000892857,0.000892857,0.000892857,0.000892857,0.009821429,0.045535714,0.000892857,0.000892857,0.000892857,0.000892857,0.000892857,0.000892857,0.000892857,0.009821429,0.01875,0.000892857,0.000892857,0.125892857,0.027678571,0.01875,0.054464286,0.000892857,0.215178571,0.000892857,0.000892857,0.000892857,0.000892857,0.000892857,0.000892857,0.063392857,0.000892857,0.000892857,0.000892857,0.045535714,0.000892857,0.000892857,0.000892857,0.000892857,0.000892857,0.000892857,0.125892857,0.000892857,0.000892857,0.000892857
1878,file:/C:/mallet/sample-data/abstract/Going%20Public%20with%20Software-as-a-Service..txt,0.004761905,0.1,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.29047619,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.338095238,0.052380952,0.004761905,0.004761905
1879,file:/C:/mallet/sample-data/abstract/Governance%20Model%20for%20Cloud%20Computing%20in%20Building%20Information%20Management..txt,0.000833333,0.000833333,0.000833333,0.0425,0.000833333,0.059166667,0.1425,0.000833333,0.1425,0.100833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.109166667,0.009166667,0.000833333,0.009166667,0.000833333,0.000833333,0.000833333,0.009166667,0.000833333,0.075833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.0175,0.009166667,0.000833333,0.000833333,0.000833333,0.1425,0.000833333,0.0175,0.000833333,0.000833333,0.000833333,0.084166667
1880,file:/C:/mallet/sample-data/abstract/Governance%20of%20Cross-Organizational%20Service%20Agreements-+-%20A%20Policy-Based%20Approach..txt,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.219230769,0.001282051,0.001282051,0.026923077,0.001282051,0.026923077,0.026923077,0.001282051,0.03974359,0.065384615,0.001282051,0.014102564,0.001282051,0.091025641,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.026923077,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.091025641,0.001282051,0.103846154,0.001282051,0.116666667,0.001282051,0.001282051,0.001282051,0.001282051,0.103846154
1881,file:/C:/mallet/sample-data/abstract/Gradual%20Removal%20of%20QoS%20Constraint%20Violations%20by%20Employing%20Recursive%20Bargaining%20Strategy%20for%20Optimizing%20Service%20Composition%20Execution%20Path..txt,0.001052632,0.169473684,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.032631579,0.022105263,0.001052632,0.001052632,0.001052632,0.148421053,0.053684211,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.032631579,0.001052632,0.001052632,0.001052632,0.043157895,0.043157895,0.022105263,0.001052632,0.043157895,0.053684211,0.253684211,0.043157895,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632
1882,file:/C:/mallet/sample-data/abstract/Granger%20Causality-Aware%20Prediction%20and%20Diagnosis%20of%20Software%20Degradation..txt,0.001086957,0.044565217,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.077173913,0.001086957,0.001086957,0.033695652,0.131521739,0.001086957,0.001086957,0.001086957,0.077173913,0.055434783,0.001086957,0.001086957,0.011956522,0.001086957,0.185869565,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.164130435,0.001086957,0.001086957,0.001086957,0.001086957,0.011956522,0.011956522,0.001086957,0.001086957,0.109782609,0.001086957,0.001086957,0.001086957,0.044565217,0.001086957
1883,file:/C:/mallet/sample-data/abstract/Graph-Based%20Cloud%20Service%20Placement..txt,0.016666667,0.024603175,0.103968254,0.000793651,0.000793651,0.048412698,0.000793651,0.008730159,0.318253968,0.000793651,0.000793651,0.000793651,0.000793651,0.000793651,0.000793651,0.008730159,0.000793651,0.000793651,0.000793651,0.000793651,0.000793651,0.000793651,0.000793651,0.000793651,0.04047619,0.000793651,0.000793651,0.000793651,0.000793651,0.024603175,0.008730159,0.016666667,0.000793651,0.000793651,0.000793651,0.04047619,0.000793651,0.000793651,0.008730159,0.000793651,0.15952381,0.000793651,0.024603175,0.111904762,0.000793651,0.000793651,0.000793651,0.000793651,0.008730159,0.000793651
1884,file:/C:/mallet/sample-data/abstract/Green%20Web%20Services-+-%20Modeling%20and%20Estimating%20Power%20Consumption%20of%20Web%20Services..txt,0.001694915,0.018644068,0.001694915,0.001694915,0.001694915,0.018644068,0.001694915,0.018644068,0.001694915,0.001694915,0.001694915,0.052542373,0.001694915,0.001694915,0.018644068,0.001694915,0.018644068,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.154237288,0.120338983,0.001694915,0.001694915,0.018644068,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.018644068,0.018644068,0.069491525,0.001694915,0.001694915,0.001694915,0.001694915,0.03559322,0.001694915,0.001694915,0.001694915,0.001694915,0.001694915,0.137288136,0.001694915,0.001694915,0.222033898
1885,file:/C:/mallet/sample-data/abstract/Grid%20Resource%20Specification%20Language%20based%20on%20XML%20and%20its%20usage%20in%20Resource%20Registry%20Meta-Service..txt,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.15,0.001851852,0.001851852,0.038888889,0.001851852,0.001851852,0.057407407,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.057407407,0.057407407,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.538888889,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.001851852,0.02037037
1886,file:/C:/mallet/sample-data/abstract/Grid%20Resources%20for%20Industrial%20Applications..txt,0.001265823,0.001265823,0.026582278,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.115189873,0.026582278,0.001265823,0.026582278,0.001265823,0.001265823,0.001265823,0.127848101,0.001265823,0.001265823,0.001265823,0.013924051,0.001265823,0.001265823,0.001265823,0.153164557,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.013924051,0.026582278,0.001265823,0.001265823,0.001265823,0.102531646,0.001265823,0.229113924,0.001265823,0.001265823,0.001265823,0.001265823,0.001265823,0.051898734,0.001265823,0.039240506,0.001265823
1887,file:/C:/mallet/sample-data/abstract/Grid%20Service%20and%20JCA-+-%20An%20Effective%20Integration%20Strategy..txt,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.084722222,0.001388889,0.070833333,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.015277778,0.001388889,0.001388889,0.015277778,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.029166667,0.001388889,0.418055556,0.001388889,0.001388889,0.015277778,0.029166667,0.084722222,0.001388889,0.001388889,0.1125,0.070833333,0.001388889,0.001388889
1888,file:/C:/mallet/sample-data/abstract/Grid-Based%20Decision%20Support%20with%20Pro-Active%20Mobile%20Computing..txt,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.056666667,0.001111111,0.001111111,0.023333333,0.001111111,0.167777778,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.012222222,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.034444444,0.001111111,0.001111111,0.045555556,0.001111111,0.012222222,0.012222222,0.012222222,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.334444444,0.001111111,0.045555556,0.023333333,0.001111111,0.001111111,0.012222222,0.001111111,0.001111111,0.001111111,0.001111111,0.167777778
1889,file:/C:/mallet/sample-data/abstract/Gridcast1-+-%20A%20Grid%20and%20Web%20Service%20Broadcast%20Infrastructure..txt,0.066304348,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.066304348,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.033695652,0.001086957,0.001086957,0.033695652,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.001086957,0.011956522,0.001086957,0.001086957,0.001086957,0.011956522,0.348913043,0.001086957,0.055434783,0.001086957,0.001086957,0.011956522,0.011956522,0.001086957,0.001086957,0.001086957,0.294565217,0.011956522
1890,file:/C:/mallet/sample-data/abstract/GridSaaS-+-%20A%20Grid-Enabled%20and%20SOA-Based%20SaaS%20Application%20Platform..txt,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.04375,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.022916667,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.04375,0.272916667,0.002083333,0.002083333,0.002083333,0.022916667,0.022916667,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.085416667,0.002083333,0.10625,0.002083333,0.002083333,0.04375,0.002083333,0.002083333,0.10625,0.147916667,0.002083333,0.002083333
1891,"file:/C:/mallet/sample-data/abstract/GroRec-+-%20A%20Group-Centric%20Intelligent%20Recommender%20System%20Integrating%20Social,%20Mobile%20and%20Big%20Data%20Technologies..txt",0.160227273,0.001136364,0.001136364,0.023863636,0.023863636,0.001136364,0.001136364,0.0125,0.001136364,0.001136364,0.001136364,0.057954545,0.001136364,0.080681818,0.001136364,0.023863636,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.0125,0.001136364,0.001136364,0.001136364,0.251136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.1375,0.0125,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.148863636,0.0125,0.001136364,0.001136364
1892,file:/C:/mallet/sample-data/abstract/Grounding%20and%20Execution%20of%20OWL-S%20Based%20Semantic%20Web%20Services..txt,0.001162791,0.001162791,0.012790698,0.001162791,0.001162791,0.001162791,0.047674419,0.431395349,0.070930233,0.001162791,0.001162791,0.001162791,0.129069767,0.001162791,0.001162791,0.001162791,0.047674419,0.001162791,0.012790698,0.001162791,0.001162791,0.094186047,0.001162791,0.001162791,0.001162791,0.001162791,0.012790698,0.001162791,0.001162791,0.001162791,0.012790698,0.001162791,0.024418605,0.001162791,0.001162791,0.001162791,0.047674419,0.012790698,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791
1893,file:/C:/mallet/sample-data/abstract/Grounding%20OWL-S%20in%20WSDL-S..txt,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.473529412,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.032352941,0.002941176,0.208823529,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.032352941,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.032352941,0.002941176,0.091176471,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176
1894,file:/C:/mallet/sample-data/abstract/Group%20Mobility%20Model%20in%20Mobile%20Peer-to-Peer%20Media%20Streaming%20System..txt,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.043661972,0.001408451,0.043661972,0.001408451,0.001408451,0.24084507,0.001408451,0.085915493,0.001408451,0.001408451,0.001408451,0.071830986,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.1,0.001408451,0.015492958,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.071830986,0.001408451,0.114084507,0.001408451,0.001408451,0.001408451,0.156338028,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451
1895,file:/C:/mallet/sample-data/abstract/Group%20Recommendations%20Based%20on%20Comprehensive%20Latent%20Relationship%20Discovery..txt,0.009090909,0.000826446,0.009090909,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446,0.298347107,0.009090909,0.066942149,0.000826446,0.025619835,0.000826446,0.000826446,0.000826446,0.000826446,0.033884298,0.000826446,0.000826446,0.000826446,0.025619835,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446,0.42231405,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446,0.058677686,0.000826446,0.000826446,0.000826446,0.009090909,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446,0.000826446
1896,file:/C:/mallet/sample-data/abstract/Grouping%20Users%20Using%20a%20Combination-Based%20Clustering%20Algorithm%20in%20the%20Service%20Environment..txt,0.000909091,0.000909091,0.037272727,0.000909091,0.073636364,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.137272727,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.164545455,0.000909091,0.000909091,0.000909091,0.000909091,0.31,0.000909091,0.000909091,0.000909091,0.019090909,0.000909091,0.000909091,0.000909091,0.200909091,0.01,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.000909091,0.01,0.000909091,0.000909091
1897,file:/C:/mallet/sample-data/abstract/GroupSpeak-+-%20High-level%20Language%20Extension%20for%20Workflow%20Capability..txt,0.001785714,0.001785714,0.001785714,0.001785714,0.055357143,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.341071429,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.0375,0.001785714,0.001785714,0.055357143,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.180357143,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.091071429,0.001785714,0.001785714,0.108928571,0.055357143,0.001785714,0.001785714
1898,file:/C:/mallet/sample-data/abstract/GS1%20Global%20Smart%20Parking%20System-+-%20One%20Architecture%20to%20Unify%20Them%20All..txt,0.08452381,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.013095238,0.001190476,0.001190476,0.001190476,0.001190476,0.072619048,0.001190476,0.155952381,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.036904762,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.048809524,0.001190476,0.001190476,0.239285714,0.001190476,0.025,0.001190476,0.08452381,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.001190476,0.060714286,0.001190476,0.001190476,0.001190476,0.060714286,0.072619048,0.001190476,0.001190476,0.001190476
1899,file:/C:/mallet/sample-data/abstract/GS1beacon-+-%20GS1%20Standard%20Based%20Integrated%20Beacon%20Service%20Platform..txt,0.119354839,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.065591398,0.076344086,0.001075269,0.001075269,0.312903226,0.001075269,0.001075269,0.001075269,0.011827957,0.001075269,0.001075269,0.001075269,0.001075269,0.011827957,0.076344086,0.001075269,0.001075269,0.033333333,0.033333333,0.001075269,0.001075269,0.001075269,0.001075269,0.044086022,0.001075269,0.001075269,0.001075269,0.022580645,0.011827957,0.001075269,0.001075269,0.033333333,0.001075269,0.001075269,0.001075269,0.001075269,0.108602151,0.001075269,0.001075269,0.001075269
1900,file:/C:/mallet/sample-data/abstract/GSMA%20based%20Automated%20Negotiation%20Model%20for%20Grid%20Scheduling..txt,0.001123596,0.012359551,0.001123596,0.034831461,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.057303371,0.034831461,0.338202247,0.001123596,0.068539326,0.001123596,0.012359551,0.012359551,0.001123596,0.001123596,0.001123596,0.001123596,0.169662921,0.001123596,0.001123596,0.001123596,0.023595506,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.034831461,0.001123596,0.001123596,0.091011236,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.068539326,0.001123596,0.001123596,0.001123596
1901,file:/C:/mallet/sample-data/abstract/GSPN-Based%20Reliability-Aware%20Performance%20Evaluation%20of%20IoT%20Services..txt,0.092207792,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.014285714,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.014285714,0.001298701,0.001298701,0.053246753,0.001298701,0.131168831,0.001298701,0.001298701,0.001298701,0.066233766,0.001298701,0.001298701,0.001298701,0.027272727,0.001298701,0.053246753,0.014285714,0.001298701,0.001298701,0.001298701,0.377922078,0.001298701,0.001298701,0.04025974,0.066233766,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701
1902,file:/C:/mallet/sample-data/abstract/GTRM-+-%20A%20Top-N%20Recommendation%20Model%20for%20Smartphone%20Applications..txt,0.001298701,0.001298701,0.001298701,0.027272727,0.001298701,0.001298701,0.001298701,0.014285714,0.053246753,0.001298701,0.001298701,0.105194805,0.014285714,0.001298701,0.001298701,0.053246753,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.027272727,0.144155844,0.001298701,0.001298701,0.118181818,0.014285714,0.001298701,0.014285714,0.364935065,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701
1903,file:/C:/mallet/sample-data/abstract/Guarding%20Sensitive%20Information%20Streams%20through%20the%20Jungle%20of%20Composite%20Web%20Services..txt,0.001449275,0.001449275,0.05942029,0.001449275,0.001449275,0.015942029,0.030434783,0.001449275,0.001449275,0.160869565,0.001449275,0.030434783,0.088405797,0.001449275,0.015942029,0.001449275,0.001449275,0.001449275,0.160869565,0.001449275,0.001449275,0.001449275,0.001449275,0.117391304,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.044927536,0.015942029,0.001449275,0.073913043,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.001449275,0.05942029,0.001449275,0.001449275,0.001449275,0.05942029,0.015942029,0.001449275,0.001449275
1904,file:/C:/mallet/sample-data/abstract/Guest%20Editor's%20Introduction-+-%20Special%20Section%20on%20Services%20and%20Software%20Engineering%20Towards%20Internetware..txt,0.032978723,0.00106383,0.00106383,0.00106383,0.00106383,0.032978723,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.054255319,0.00106383,0.00106383,0.00106383,0.00106383,0.139361702,0.320212766,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.203191489,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.011702128,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.160638298,0.00106383,0.00106383,0.00106383
1905,file:/C:/mallet/sample-data/abstract/Guest%20Editor's%20Introduction-+-%20Special%20Section%20on%20Virtualization%20and%20Services%20for%20Cloud-Based%20Application%20Systems..txt,0.00106383,0.043617021,0.022340426,0.00106383,0.00106383,0.128723404,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.043617021,0.00106383,0.00106383,0.022340426,0.011702128,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.128723404,0.00106383,0.469148936,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.022340426,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.064893617
